model,idx,part_id,pred_file,gt_file,T_prec,T_sens,clDice,CC_pred,CC_gt,Holes_pred,Holes_gt,abs_dBeta0,abs_dBeta1,Betti_Error
SegFormer-B2 + Skeleton + clDice-v2,18,Part03/0660,0018.png,data/TP-Dataset/GroundTruth/Part03/0660.png,0.981008902077,0.940036341611,0.960085685047,1,1,140,0,0,140,140
SegFormer-B2 + Skeleton + clDice-v2,19,Part07/0852,0019.png,data/TP-Dataset/GroundTruth/Part07/0852.png,0.748226950355,0.995000000000,0.854146748306,2,2,1,0,0,1,1
SegFormer-B2 + Skeleton + clDice-v2,20,Part02/0466,0020.png,data/TP-Dataset/GroundTruth/Part02/0466.png,0.888066634631,0.838268792711,0.862449479826,451,1,824,0,450,824,1274
SegFormer-B2 + Skeleton + clDice-v2,21,Part08/0997,0021.png,data/TP-Dataset/GroundTruth/Part08/0997.png,0.742857142857,0.682027649770,0.711143965995,2,2,28,0,0,28,28
SegFormer-B2 + Skeleton + clDice-v2,22,Part02/0084,0022.png,data/TP-Dataset/GroundTruth/Part02/0084.png,0.316406992210,0.997948297087,0.480475593826,503,1,2103,0,502,2103,2605
SegFormer-B2 + Skeleton + clDice-v2,23,Part02/0475,0023.png,data/TP-Dataset/GroundTruth/Part02/0475.png,0.865004663784,0.721128130319,0.786540948186,243,1,661,0,242,661,903
SegFormer-B2 + Skeleton + clDice-v2,24,Part02/0348,0024.png,data/TP-Dataset/GroundTruth/Part02/0348.png,0.493391577061,1.000000000000,0.660766519163,35,1,53,0,34,53,87
SegFormer-B2 + Skeleton + clDice-v2,25,Part02/0214,0025.png,data/TP-Dataset/GroundTruth/Part02/0214.png,0.969392635103,0.965775158658,0.967580515743,2,3,20,0,1,20,21
SegFormer-B2 + Skeleton + clDice-v2,26,Part02/0219,0026.png,data/TP-Dataset/GroundTruth/Part02/0219.png,0.198169678830,0.987337955984,0.330087196216,50,3,166,0,47,166,213
SegFormer-B2 + Skeleton + clDice-v2,27,Part02/0273,0027.png,data/TP-Dataset/GroundTruth/Part02/0273.png,0.968307783019,0.929833679834,0.948680808798,50,1,599,0,49,599,648
SegFormer-B2 + Skeleton + clDice-v2,28,Part08/1072,0028.png,data/TP-Dataset/GroundTruth/Part08/1072.png,0.976287816844,0.980538922156,0.978408751846,1,1,30,0,0,30,30
SegFormer-B2 + Skeleton + clDice-v2,29,Part02/0356,0029.png,data/TP-Dataset/GroundTruth/Part02/0356.png,0.864497437040,1.000000000000,0.927324886445,3,1,0,0,2,0,2
SegFormer-B2 + Skeleton + clDice-v2,30,Part03/0574,0030.png,data/TP-Dataset/GroundTruth/Part03/0574.png,0.974095578383,0.998726114650,0.986257091283,1,2,6,0,1,6,7
SegFormer-B2 + Skeleton + clDice-v2,31,Part01/0016,0031.png,data/TP-Dataset/GroundTruth/Part01/0016.png,0.994497936726,0.906225980015,0.948312229245,1,1,17,0,0,17,17
SegFormer-B2 + Skeleton + clDice-v2,32,Part08/1264,0032.png,data/TP-Dataset/GroundTruth/Part08/1264.png,0.898523985240,0.879256965944,0.888786070706,1,3,17,0,2,17,19
